Date,Name,Year,Letterboxd URI,Rating
2023-06-09,Baywatch,2017,https://boxd.it/biG6,3
2023-06-09,That Awkward Moment,2014,https://boxd.it/6Ftu,3
2023-06-10,The Notebook,2004,https://boxd.it/1UNE,4
2023-06-11,The Favourite,2018,https://boxd.it/d2hI,4.5
2023-06-11,The Iron Giant,1999,https://boxd.it/1Wow,4
2023-06-11,The Hunt,2012,https://boxd.it/3wEC,5
2023-06-16,The Greatest Showman,2017,https://boxd.it/acjI,3.5
2023-06-17,In the Mood for Love,2000,https://boxd.it/29tE,4.5
2023-06-22,A Trip to the Moon,1902,https://boxd.it/29EC,4
2023-06-22,The SpongeBob SquarePants Movie,2004,https://boxd.it/1SYq,5
2023-06-24,The Great Train Robbery,1903,https://boxd.it/22JU,3
2023-06-25,Signs,2002,https://boxd.it/26t2,3
2023-06-28,Zoolander,2001,https://boxd.it/1YMA,3
2023-07-01,Tombstone,1993,https://boxd.it/1SE6,4
2023-07-01,The Girl with the Dragon Tattoo,2011,https://boxd.it/2Pa,4.5
2023-07-02,The Crazies,2010,https://boxd.it/1nvW,3
2023-07-07,Fast Five,2011,https://boxd.it/BgO,4
2023-07-07,Fast & Furious,2009,https://boxd.it/1Pnm,3
2023-07-09,Game Night,2018,https://boxd.it/fRtu,3
2023-07-11,Insidious: The Red Door,2023,https://boxd.it/mIIu,2.5
2023-07-11,It Follows,2014,https://boxd.it/87wo,2.5
2023-07-12,Scarface,1983,https://boxd.it/2b7g,4
2023-07-17,Grown Ups 2,2013,https://boxd.it/3GAq,1
2023-07-17,Asteroid City,2023,https://boxd.it/s3ds,3.5
2023-07-23,Oppenheimer,2023,https://boxd.it/wUow,5
2023-07-26,The Big Short,2015,https://boxd.it/ajZw,4
2023-07-26,Ford v Ferrari,2019,https://boxd.it/ce74,4
2023-07-27,The Taking of Deborah Logan,2014,https://boxd.it/9r3o,3.5
2023-07-31,The Magnificent Seven,2016,https://boxd.it/aZAy,4
2023-07-31,Fargo,1996,https://boxd.it/2aHM,5
2023-07-31,No Country for Old Men,2007,https://boxd.it/21ew,4
2023-08-03,Taxi Driver,1976,https://boxd.it/2b8y,5
2023-08-05,Minari,2020,https://boxd.it/mL9M,5
2023-08-06,Talk to Me,2022,https://boxd.it/C6uQ,4
2023-08-06,Bones and All,2022,https://boxd.it/tLd4,3.5
2023-08-10,Sound of Metal,2019,https://boxd.it/i7Q4,5
2023-08-11,Bridesmaids,2011,https://boxd.it/rac,4
2023-08-17,The Silence of the Lambs,1991,https://boxd.it/2aHW,5
2023-09-05,Ghostland,2018,https://boxd.it/h5Uw,3
2023-09-12,Hoodwinked!,2005,https://boxd.it/1UVS,4
2023-09-19,The Raid 2,2014,https://boxd.it/5uz0,4.5
2023-09-20,Hero,2002,https://boxd.it/2bcq,3.5
2023-09-20,Rogue One: A Star Wars Story,2016,https://boxd.it/aPvy,4
2023-09-22,Chungking Express,1994,https://boxd.it/1UDa,5
2023-09-24,Heat,1995,https://boxd.it/2bg8,5
2023-09-27,Extraction,2020,https://boxd.it/jUjA,3.5
2023-09-27,Extraction 2,2023,https://boxd.it/q4Zo,4
2023-09-29,Beau Is Afraid,2023,https://boxd.it/u2gE,4
2023-10-01,12 Angry Men,1957,https://boxd.it/2auI,5
2023-10-03,Memento,2000,https://boxd.it/2bcK,5
2023-10-03,The Creator,2023,https://boxd.it/oXWq,3
2023-10-03,The Handmaiden,2016,https://boxd.it/948A,4
2023-10-12,The Matrix Reloaded,2003,https://boxd.it/2a1c,4
2023-10-18,"The Good, the Bad and the Ugly",1966,https://boxd.it/2ape,5
2023-10-22,Léon: The Professional,1994,https://boxd.it/2b8S,3.5
2023-10-22,Hunt for the Wilderpeople,2016,https://boxd.it/cTgG,5
2023-10-22,80 for Brady,2023,https://boxd.it/zz3e,3
2023-10-23,The Purge: Election Year,2016,https://boxd.it/ae5I,3
2023-10-23,End of Watch,2012,https://boxd.it/2F5O,4
2023-10-23,Sing 2,2021,https://boxd.it/fAnE,2.5
2023-10-23,Sing,2016,https://boxd.it/b5EQ,3
2023-10-23,Collateral,2004,https://boxd.it/28F0,4.5
2023-10-23,Frances Ha,2012,https://boxd.it/41Xg,2
2023-10-23,What We Do in the Shadows,2014,https://boxd.it/7eQy,4
2023-10-25,Mission: Impossible,1996,https://boxd.it/29d2,4
2023-10-28,Mission: Impossible III,2006,https://boxd.it/29cI,3.5
2023-10-29,Mission: Impossible – Ghost Protocol,2011,https://boxd.it/psI,4
2023-10-29,Mission: Impossible II,2000,https://boxd.it/29cS,2.5
2023-10-29,Five Nights at Freddy's,2023,https://boxd.it/ikHu,2.5
2023-11-03,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/kSz4,4.5
2023-11-03,Mission: Impossible – Rogue Nation,2015,https://boxd.it/5rI4,4.5
2023-11-03,The Sixth Sense,1999,https://boxd.it/29Js,4
2023-11-03,Black Panther: Wakanda Forever,2022,https://boxd.it/igPu,4
2023-11-03,Mission: Impossible – Fallout,2018,https://boxd.it/bSVc,4
2023-11-04,Encanto,2021,https://boxd.it/kPRu,4
2023-11-04,How to Train Your Dragon: The Hidden World,2019,https://boxd.it/5a9w,4.5
2023-11-04,Howl's Moving Castle,2004,https://boxd.it/23De,5
2023-11-04,All Quiet on the Western Front,2022,https://boxd.it/H08,5
2023-11-07,Mr. & Mrs. Smith,2005,https://boxd.it/29CG,5
2023-11-07,Boogie Nights,1997,https://boxd.it/23um,5
2023-11-07,The Longest Yard,2005,https://boxd.it/1Z3c,4
2023-11-08,Rocky,1976,https://boxd.it/28Uk,5
2023-11-08,The Fighter,2010,https://boxd.it/PP4,4.5
2023-11-11,Southpaw,2015,https://boxd.it/9Phu,3.5
2023-11-14,M3GAN,2022,https://boxd.it/jxmG,3
2023-11-22,Inside Llewyn Davis,2013,https://boxd.it/34Ro,5
2023-11-27,Sword of the Stranger,2007,https://boxd.it/1OZE,4.5
2023-12-05,Downsizing,2017,https://boxd.it/9Ajq,3
2023-12-05,Past Lives,2023,https://boxd.it/oNB8,5
2023-12-06,Die Hard 2,1990,https://boxd.it/28zw,4
2023-12-06,Sausage Party,2016,https://boxd.it/6CCe,2
2023-12-06,American History X,1998,https://boxd.it/2bdo,4.5
2023-12-07,8 Mile,2002,https://boxd.it/2bew,4
2023-12-10,Boyz n the Hood,1991,https://boxd.it/29Ug,4
2023-12-10,2 Fast 2 Furious,2003,https://boxd.it/2a4g,3
2023-12-10,Four Brothers,2005,https://boxd.it/20o6,3.5
2023-12-11,Air,2023,https://boxd.it/Arlc,4
2023-12-13,Godzilla Minus One,2023,https://boxd.it/zu4c,5
2023-12-13,The Maze Runner,2014,https://boxd.it/5YPM,4
2023-12-17,Leave the World Behind,2023,https://boxd.it/re0i,3
2023-12-17,Oldboy,2003,https://boxd.it/29R2,5
2023-12-17,The Incredibles,2004,https://boxd.it/1XLm,5
2023-12-17,The Age of Adaline,2015,https://boxd.it/9ghu,2.5
2023-12-18,Monty Python and the Holy Grail,1975,https://boxd.it/29GI,4.5
2023-12-20,May December,2023,https://boxd.it/vEE2,5
2023-12-21,No Hard Feelings,2023,https://boxd.it/xouu,3
2023-12-21,A Knight's Tale,2001,https://boxd.it/1YAk,4
2023-12-21,Hitch,2005,https://boxd.it/205o,4
2023-12-22,Into the Wild,2007,https://boxd.it/22m2,3
2023-12-23,Anchorman: The Legend of Ron Burgundy,2004,https://boxd.it/1ZVo,4
2023-12-23,Riddick,2013,https://boxd.it/35Jq,4
2023-12-23,The Big Lebowski,1998,https://boxd.it/2b6C,4
2023-12-24,Love Actually,2003,https://boxd.it/2aeU,3.5
2023-12-24,Burning,2018,https://boxd.it/hHUa,5
2023-12-24,Life Is Beautiful,1997,https://boxd.it/29Wm,4
2023-12-25,Twilight,2008,https://boxd.it/1Zui,5
2023-12-26,Shoplifters,2018,https://boxd.it/ifY6,5
2023-12-28,The Ridiculous 6,2015,https://boxd.it/bFXk,2
2023-12-29,The Twilight Saga: New Moon,2009,https://boxd.it/1Hj2,2
2023-12-29,The Twilight Saga: Eclipse,2010,https://boxd.it/1ytW,2
2023-12-29,The Twilight Saga: Breaking Dawn – Part 1,2011,https://boxd.it/DdM,1
2023-12-29,The Twilight Saga: Breaking Dawn – Part 2,2012,https://boxd.it/DdC,2.5
2023-12-29,About Time,2013,https://boxd.it/43bI,5
2023-12-30,My Neighbor Totoro,1988,https://boxd.it/20eA,4.5
2023-12-30,"Monsters, Inc.",2001,https://boxd.it/2a46,5
2023-12-30,When Harry Met Sally...,1989,https://boxd.it/29W2,5
2024-01-02,The Holdovers,2023,https://boxd.it/vHza,5
2024-01-02,San Andreas,2015,https://boxd.it/7sUa,3
2024-01-03,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023,https://boxd.it/mK0a,4.5
2024-01-04,The Boy and the Heron,2023,https://boxd.it/ipeM,5
2024-01-04,Poor Things,2023,https://boxd.it/tNWU,5
2024-01-06,Birdman or (The Unexpected Virtue of Ignorance),2014,https://boxd.it/5RFA,3.5
2024-01-06,The Hunger Games: The Ballad of Songbirds & Snakes,2023,https://boxd.it/pZCY,4
2024-01-09,Paths of Glory,1957,https://boxd.it/29b6,5
2024-01-09,"Are You There God? It's Me, Margaret.",2023,https://boxd.it/kiYC,4
2024-01-10,The Iron Claw,2023,https://boxd.it/w5Pm,4.5
2024-01-11,Notting Hill,1999,https://boxd.it/2aeK,3.5
2024-01-19,Mark Normand: Soup to Nuts,2023,https://boxd.it/HJos,3
2024-01-20,Anatomy of a Fall,2023,https://boxd.it/yuDE,5
2024-01-23,Shane Gillis: Beautiful Dogs,2023,https://boxd.it/Ijri,4.5
2024-01-23,The Killer,2023,https://boxd.it/u6WE,4.5
2024-01-23,Barbie,2023,https://boxd.it/bCLK,4
2024-01-23,Killers of the Flower Moon,2023,https://boxd.it/gHp0,4.5
2024-03-01,Thanksgiving,2023,https://boxd.it/EviY,3
2024-03-02,Fallen Leaves,2023,https://boxd.it/Bgew,4
2024-03-02,Society of the Snow,2023,https://boxd.it/y9aw,4
2024-03-03,Dune: Part Two,2024,https://boxd.it/pUfA,5
2024-03-13,Anchorman 2: The Legend Continues,2013,https://boxd.it/3GNk,3
2024-03-13,A Clockwork Orange,1971,https://boxd.it/2aVE,4
2024-03-14,Anyone But You,2023,https://boxd.it/EzA8,2.5
2024-03-14,The Other Guys,2010,https://boxd.it/1rtq,4
2024-03-15,Shaun of the Dead,2004,https://boxd.it/29J8,3
2024-03-15,The Sandlot,1993,https://boxd.it/1TDy,4
2024-03-15,The Florida Project,2017,https://boxd.it/dMG0,4
2024-03-16,The Babysitter,2017,https://boxd.it/eP1w,3
2024-03-16,Mulholland Drive,2001,https://boxd.it/297o,5
2024-03-16,Forgetting Sarah Marshall,2008,https://boxd.it/1XEq,3.5
2024-03-23,Road House,2024,https://boxd.it/cdzQ,3
2024-03-23,Moneyball,2011,https://boxd.it/glS,4.5
2024-04-05,Marcel the Shell with Shoes On,2021,https://boxd.it/wMAk,4.5
2024-04-06,Ender's Game,2013,https://boxd.it/2N9Y,2
2024-04-10,Gran Torino,2008,https://boxd.it/1Qzy,2.5
2024-04-14,Creed,2015,https://boxd.it/a2qk,4.5
2024-04-14,Civil War,2024,https://boxd.it/z1jW,3.5
2024-04-16,Monkey Man,2024,https://boxd.it/kvsO,4.5
2024-05-05,Baby Reindeer,2024,https://boxd.it/MwSa,4.5
2024-05-18,The Strangers,2008,https://boxd.it/1VGY,3
2024-06-04,Furiosa: A Mad Max Saga,2024,https://boxd.it/tABk,4.5
2024-06-04,Magnolia,1999,https://boxd.it/2aze,5
2024-06-21,Hit Man,2023,https://boxd.it/ANB2,5
2024-06-27,Inside Out,2015,https://boxd.it/4KHC,5
2024-06-27,"Crouching Tiger, Hidden Dragon",2000,https://boxd.it/2b1M,4
2024-06-28,Inside Out 2,2024,https://boxd.it/CFrC,3.5
2024-06-29,Kung Fu Hustle,2004,https://boxd.it/1YBi,4.5
2024-06-30,The Zone of Interest,2023,https://boxd.it/gJsA,4
2024-07-03,A Bug's Life,1998,https://boxd.it/1Yyy,4
2024-07-03,The Usual Suspects,1995,https://boxd.it/29XE,4.5
2024-07-06,Ghost in the Shell,1995,https://boxd.it/1YYc,4.5
2024-07-08,Sing Street,2016,https://boxd.it/cOo6,4
2024-07-12,Blue Valentine,2010,https://boxd.it/MxG,5
2024-07-15,Nobody,2021,https://boxd.it/mLqS,4
2024-07-16,Challengers,2024,https://boxd.it/zld0,4.5
2024-07-16,The Invitation,2015,https://boxd.it/9OUU,3.5
2024-07-18,Longlegs,2024,https://boxd.it/KzLM,5
2024-07-19,Warrior,2011,https://boxd.it/i3G,4.5
2024-07-21,The Revenant,2015,https://boxd.it/8H5e,4
2024-07-22,"Paris, Texas",1984,https://boxd.it/29Ts,5
2024-07-23,Land of Bad,2024,https://boxd.it/ACqW,3.5
2024-07-26,Real Steel,2011,https://boxd.it/147m,4
2024-07-26,Twister,1996,https://boxd.it/29S0,3
2024-07-28,Guy Ritchie's The Covenant,2023,https://boxd.it/xjcK,3.5
2024-07-30,Bone Tomahawk,2015,https://boxd.it/9kiw,4
2024-07-31,Armageddon,1998,https://boxd.it/2b9Q,3
2024-08-01,First Reformed,2017,https://boxd.it/go9C,4
2024-08-05,Deadpool & Wolverine,2024,https://boxd.it/jq8s,3.5
2024-08-08,Neon Genesis Evangelion: The End of Evangelion,1997,https://boxd.it/1GRM,5
2024-08-08,Neon Genesis Evangelion,1995,https://boxd.it/ptEI,5
2024-08-10,Aliens,1986,https://boxd.it/29PA,5
2024-08-12,Normal People,2020,https://boxd.it/q2VY,5
2024-08-13,Top Gun,1986,https://boxd.it/29JC,4
2024-08-13,The Last Airbender,2010,https://boxd.it/1WQK,0.5
2024-08-14,Portrait of a Lady on Fire,2019,https://boxd.it/jkPq,5
2024-08-14,The Outsiders,1983,https://boxd.it/2aPw,4
2024-08-21,Alien: Romulus,2024,https://boxd.it/zGqO,3.5
2024-08-22,Casino,1995,https://boxd.it/2ads,5
2024-08-27,Prometheus,2012,https://boxd.it/2s9e,4
2024-08-27,Alien: Covenant,2017,https://boxd.it/49UY,4
2024-09-05,Persona,1966,https://boxd.it/29B4,4.5
2024-09-22,Bedknobs and Broomsticks,1971,https://boxd.it/1S4W,3.5
2024-09-22,Fresh,2022,https://boxd.it/tCNi,4
2024-09-22,White Chicks,2004,https://boxd.it/1SpK,3
2024-10-05,Man on Fire,2004,https://boxd.it/1Yvk,4
2024-10-06,Grave of the Fireflies,1988,https://boxd.it/1RUM,5
2024-10-13,The Wild Robot,2024,https://boxd.it/IWFy,5
2024-11-20,Coraline,2009,https://boxd.it/1NhQ,5
2024-12-01,Do the Right Thing,1989,https://boxd.it/29gA,5
2024-12-12,The Holiday,2006,https://boxd.it/28ye,4
2024-12-23,Transformers One,2024,https://boxd.it/q7bc,4
2024-12-24,The Girl with All the Gifts,2016,https://boxd.it/d2lg,3.5
2024-12-24,Trap,2024,https://boxd.it/D4nK,3.5
2024-12-24,Carry-On,2024,https://boxd.it/C0B2,2.5
2024-12-24,The Substance,2024,https://boxd.it/zanS,4.5
2024-12-24,#Alive,2020,https://boxd.it/mJl2,2.5
2024-12-25,A Quiet Place: Day One,2024,https://boxd.it/sDAi,3
2024-12-25,Smile 2,2024,https://boxd.it/FDA4,4
2024-12-31,American Pie,1999,https://boxd.it/27qy,3
2024-12-31,American Pie 2,2001,https://boxd.it/26kO,3
2025-01-07,The Graduate,1967,https://boxd.it/18Im,5
2025-01-21,The Fall Guy,2024,https://boxd.it/s0Bm,3.5
2025-01-21,Speak No Evil,2024,https://boxd.it/G9f8,4
2025-01-30,Gladiator II,2024,https://boxd.it/kqQQ,3.5
2025-01-30,Zodiac,2007,https://boxd.it/27MO,4
2025-01-30,Dinner in America,2020,https://boxd.it/oinu,3.5
2025-01-30,Inside Man,2006,https://boxd.it/2auS,4
2025-04-06,10 Things I Hate About You,1999,https://boxd.it/23AO,5
2025-04-06,Super 8,2011,https://boxd.it/dVI,4
2025-04-06,Ex Machina,2015,https://boxd.it/7T2k,4.5
2025-04-06,The Gorge,2025,https://boxd.it/zRqK,3
2025-04-19,The Little Mermaid,2023,https://boxd.it/fVum,2
2025-06-20,Chinatown,1974,https://boxd.it/29vU,5
2025-06-20,A Christmas Story,1983,https://boxd.it/29sw,4
2025-07-07,Coco,2017,https://boxd.it/bYJQ,5
2025-07-07,Mickey 17,2025,https://boxd.it/q1Dk,4
2025-07-07,Sinners,2025,https://boxd.it/KQMM,5
2025-07-14,Superman,2025,https://boxd.it/E9IU,4
2025-07-17,Les Misérables,2012,https://boxd.it/2TT4,4
2025-07-17,La La Land,2016,https://boxd.it/a5fa,4.5
2025-07-17,Sky High,2005,https://boxd.it/1TNI,5
2025-07-27,28 Days Later,2002,https://boxd.it/2aXU,4
2025-07-27,When Evil Lurks,2023,https://boxd.it/rXBe,4
2025-07-27,Ring,1998,https://boxd.it/26tw,4
2025-07-27,Would You Rather,2012,https://boxd.it/3m0W,3
2025-07-28,Eden Lake,2008,https://boxd.it/1Q1m,2.5
2025-08-06,Nosferatu,2024,https://boxd.it/f5eG,5
2025-08-12,The 5th Wave,2016,https://boxd.it/9wbi,1
2025-08-13,Weapons,2025,https://boxd.it/EMTM,4
2025-08-16,Noroi: The Curse,2005,https://boxd.it/1BN6,5
2025-09-28,Demon Slayer: Kimetsu no Yaiba Infinity Castle,2025,https://boxd.it/O1GQ,4.5
2025-10-06,A Complete Unknown,2024,https://boxd.it/oBYa,3.5
2025-10-06,The Princess Bride,1987,https://boxd.it/26EY,4.5
2025-10-06,The Town,2010,https://boxd.it/1zyS,4
2025-10-06,Apocalypse Now,1979,https://boxd.it/6ZS,5
2025-10-09,The Smashing Machine,2025,https://boxd.it/syUC,3.5
2025-10-09,The Long Walk,2025,https://boxd.it/mic8,3.5
2025-10-11,TRON: Legacy,2010,https://boxd.it/1Dlo,4
2025-10-14,Alita: Battle Angel,2019,https://boxd.it/e0rS,2.5
2025-10-14,The Fly,1986,https://boxd.it/1YIe,5
2025-10-14,KPop Demon Hunters,2025,https://boxd.it/ufwK,3.5
2025-10-14,The Green Knight,2021,https://boxd.it/kuy2,5
2025-10-14,Pig,2021,https://boxd.it/nzoW,4
2025-10-15,One Battle After Another,2025,https://boxd.it/DUHM,5
2025-10-16,The Woman in Cabin 10,2025,https://boxd.it/NfTM,1.5
2025-10-19,Jaws,1975,https://boxd.it/2a5e,4.5
2025-10-24,RED,2010,https://boxd.it/13uu,5
2025-10-24,RED 2,2013,https://boxd.it/4E4E,3
2025-10-28,Chainsaw Man – The Movie: Reze Arc,2025,https://boxd.it/Kgyu,5
2025-11-07,Predator: Badlands,2025,https://boxd.it/LeK6,4
2025-11-08,Holidate,2020,https://boxd.it/mLcc,3
2025-11-14,Star Wars: The Force Awakens,2015,https://boxd.it/4vru,3
2025-11-14,Star Wars: The Last Jedi,2017,https://boxd.it/5xme,3
2025-11-23,Anora,2024,https://boxd.it/Egcw,3.5
2025-11-23,Unbroken,2014,https://boxd.it/6IaA,3
2025-11-26,Man of Steel,2013,https://boxd.it/FRk,3
2025-11-26,Cowboys & Aliens,2011,https://boxd.it/F2G,2.5
2025-12-08,Five Nights at Freddy's 2,2025,https://boxd.it/KEvY,2.5
2025-12-08,Eternals,2021,https://boxd.it/j36o,4
2025-12-09,3:10 to Yuma,2007,https://boxd.it/23g0,3.5
2025-12-09,Manchester by the Sea,2016,https://boxd.it/b2L0,4
2025-12-09,Hamnet,2025,https://boxd.it/woVy,4.5
2025-12-10,28 Years Later,2025,https://boxd.it/FEGM,4
2025-12-15,Wake Up Dead Man,2025,https://boxd.it/uAKS,4
2025-12-20,The Housemaid,2025,https://boxd.it/QFEO,3
2025-12-21,Warfare,2025,https://boxd.it/LbRo,4
2025-12-23,Klaus,2019,https://boxd.it/ipoi,4
2025-12-23,Companion,2025,https://boxd.it/F04o,3
2025-12-24,Snatch,2000,https://boxd.it/2b7U,3.5
2025-12-27,Marty Supreme,2025,https://boxd.it/Off0,5
2026-01-03,Avatar: Fire and Ash,2025,https://boxd.it/2W7s,3
2026-01-05,Stranger Things 5: The Finale,2025,https://boxd.it/YqXW,3
2026-01-10,The Naked Gun,2025,https://boxd.it/Da9k,3
2026-01-10,People We Meet on Vacation,2026,https://boxd.it/D8ME,3.5
2026-01-11,The King,2019,https://boxd.it/ieZs,4
2026-01-11,Cure,1997,https://boxd.it/1blA,5
2026-02-03,Iron Lung,2026,https://boxd.it/GdtI,3.5
2026-02-05,Bring Her Back,2025,https://boxd.it/Hxlc,4
2026-02-05,Night at the Museum,2006,https://boxd.it/28wi,3
2026-02-05,HIS & HERS,2026,https://boxd.it/103iK,3
